Communication Skills,Core Branch,Programming Language,Other Technical Skills,Certification Course,Backlog,10th Score (%),12th Score (%),Attendance (%),Company,Eligibility
10,DS,"Kotlin, C++, Java, Python","DSA, DBMS, Machine Learning, Android Development",1,1,69.85911638306945,94.24381328945535,61.23472530169844,Company B,0
6,Cyber Security,"C++, Kotlin, Java, Python",Web development,0,1,60.36022657057901,66.69691790985004,66.62652669905651,Company B,0
7,CS,"Kotlin, Java, C++, Python","DBMS, Data Analytics, Machine Learning, Web development, DSA, Android Development",0,0,69.41885668043508,70.62142422455048,75.8049953909827,Company A,0
5,CS,"Python, Kotlin","DBMS, Data Analytics, DSA, Web development, Machine Learning",1,1,65.50913206068564,77.8173470114412,72.65335636754209,Company B,0
8,AIML,Java,"Android Development, Web development",0,1,84.48664882892582,88.48995567376056,63.88216523933511,Company A,1
6,DS,"Java, Kotlin, Python","Web development, DSA, Machine Learning, DBMS, Android Development, Data Analytics",0,1,66.66182354375205,75.03535819182696,77.30640430762867,Company A,0
10,Cyber Security,"Kotlin, Python, Java","Machine Learning, DBMS, Web development",0,0,81.14519350146477,97.10929119132015,73.52463086638251,Company A,0
7,Cyber Security,"Kotlin, Java, Python, C++","Data Analytics, Android Development",1,0,83.60465689377884,63.778282050748764,64.90476881829754,Company A,0
6,AIML,"C++, Kotlin, Python","Web development, Android Development, DBMS, Data Analytics, Machine Learning, DSA",1,0,71.92166793387658,74.8321679017939,71.84468522447636,Company A,0
10,CS,"Java, Python, Kotlin, C++","DBMS, Web development, DSA, Data Analytics, Machine Learning",0,1,61.40259796074875,88.35816493713688,95.45744221421562,Company A,0
8,Cyber Security,"C++, Python",DBMS,0,1,61.49015522456784,69.0394706264597,72.08195461957361,Company B,0
8,CS,"Python, Java","Web development, Android Development",1,0,61.05389328775671,86.25652536918692,88.55821692968206,Company B,1
9,Cyber Security,C++,"DSA, Android Development, Web development, Data Analytics, DBMS",0,0,89.56498668546185,66.56867832909384,84.48188318631023,Company A,0
5,Cyber Security,"Kotlin, Java","Data Analytics, Android Development, DSA, DBMS",0,1,72.72038819257193,62.23921139446745,77.08724649633487,Company C,0
9,DS,"Kotlin, Java","DBMS, Web development, Android Development",1,1,91.85200743870655,64.84062866994596,69.56102547214677,Company C,0
7,CS,Kotlin,"Android Development, DBMS",1,1,77.26931295371396,97.19939132536538,74.76058797383781,Company B,0
6,Cyber Security,"C++, Java, Kotlin",Web development,1,1,78.11992403319856,82.07003531758205,83.68428853884171,Company A,0
7,DS,"C++, Java, Python, Kotlin","Android Development, DBMS, DSA, Data Analytics",0,0,80.51530410038295,91.85383101918596,74.0301285899742,Company C,0
10,Cyber Security,"Kotlin, Python, Java, C++","DBMS, Web development, Android Development, Machine Learning, DSA",0,1,88.52125825500416,73.30618003620205,68.59585734296927,Company A,0
8,DS,"C++, Python, Java","DBMS, Web development, Machine Learning",0,1,70.94011463318829,83.70634591541787,64.65850995566528,Company A,0
9,DS,Python,Machine Learning,0,0,64.86349398134108,79.79808534819966,95.1906775163826,Company A,1
9,CS,"C++, Python, Kotlin","Android Development, DSA, DBMS, Machine Learning, Web development",1,0,82.24229340765845,97.82951837609176,77.61251903007623,Company A,0
9,DS,"Python, Kotlin","Machine Learning, Android Development, Web development, DSA, Data Analytics",0,1,73.07910492970957,89.90298544216441,85.00833286971721,Company C,0
7,Cyber Security,C++,"DBMS, Data Analytics",0,0,77.6996525467215,89.22170525986317,79.6164144454722,Company B,0
8,AIML,Python,"Web development, Data Analytics",1,1,85.87786833349222,61.85413077737118,94.90266073431854,Company A,1
6,Cyber Security,Java,Machine Learning,1,1,79.76502964565083,81.98678676014765,81.87739409792843,Company B,0
10,Cyber Security,"C++, Python, Java, Kotlin","Data Analytics, Android Development, Machine Learning, Web development, DBMS, DSA",0,0,84.81115268403371,78.67965815607259,79.23125671796453,Company C,0
6,DS,"C++, Kotlin, Java","Data Analytics, Machine Learning, DBMS, Android Development, DSA, Web development",1,0,81.76800008454512,97.11369066424778,96.9840396168685,Company C,0
7,Cyber Security,Java,"Web development, Data Analytics, DSA, DBMS, Machine Learning",1,1,89.59185487744396,70.29367952758129,88.78758384181418,Company C,0
10,DS,Java,"Android Development, Machine Learning",0,0,88.2374647084648,70.79333813164376,64.4619962938743,Company B,1
9,CS,C++,"DBMS, Android Development, Web development",0,1,81.36759567234478,76.45384995526001,67.10817844787256,Company A,0
5,DS,"Python, Java, C++","Web development, Android Development, DSA",0,1,87.15612083438828,69.73478853625504,91.48491451757768,Company A,0
7,CS,"C++, Java, Kotlin, Python","DSA, Web development, Android Development, Machine Learning, Data Analytics",0,1,94.94238409090451,65.16735671234999,93.43405284719817,Company B,0
7,AIML,"Kotlin, C++","Android Development, Data Analytics",1,0,77.29085151152674,94.29659386603203,81.80763316361185,Company A,1
8,Cyber Security,"Java, Kotlin, Python, C++",DSA,1,1,76.51052290995175,82.33106097615664,82.17820911466558,Company A,0
6,CS,Java,DSA,0,1,90.5698248340952,94.45450875826268,85.27731851405778,Company C,0
7,AIML,"Kotlin, Python, Java, C++",Android Development,0,1,83.30215348167977,93.24539061614783,77.56463097130558,Company C,1
7,DS,"C++, Python, Java, Kotlin","DSA, DBMS, Android Development",1,0,62.840271208903545,71.28169419158684,87.20796493935616,Company C,0
9,AIML,"Kotlin, C++","Data Analytics, Machine Learning",0,1,95.68448062764325,81.90949777297095,64.33925030265662,Company C,1
9,CS,"Kotlin, Python, Java","Data Analytics, DBMS",0,1,61.231324089505605,63.328708109602815,98.45116969469545,Company B,0
10,Cyber Security,"Kotlin, C++, Python","Web development, Data Analytics, DBMS",0,1,89.93585424838972,96.61007536123034,90.00619295179686,Company A,0
5,AIML,"C++, Python, Kotlin, Java",DBMS,0,0,90.35176570817251,76.17050860260612,85.24696816036027,Company A,0
8,AIML,"Python, Java, C++, Kotlin",Data Analytics,1,1,98.12444341127721,75.74704735556085,72.65288228037923,Company A,1
5,DS,"Java, Kotlin, C++","Machine Learning, Web development, Data Analytics, Android Development, DBMS",0,1,62.165376336092834,72.11021482471813,66.43821949826916,Company A,0
10,DS,"Kotlin, C++, Java","Android Development, Data Analytics, Web development, Machine Learning, DBMS, DSA",1,0,83.87427443137963,78.42654978842816,76.37371855315779,Company A,0
9,Cyber Security,"C++, Kotlin","Web development, Data Analytics, Machine Learning, DBMS",0,0,77.11362282508212,70.07037546181792,86.46306962296234,Company C,0
6,DS,Python,"DBMS, Web development, Machine Learning, DSA, Data Analytics, Android Development",0,1,73.22531819438169,74.99409091187218,85.34838973692445,Company A,0
9,CS,"Python, Kotlin, C++, Java","Machine Learning, Web development",1,1,63.61274241196292,91.99788194339527,75.30564620262285,Company A,1
8,CS,"Kotlin, Java, Python","Data Analytics, DSA",0,1,82.50616478685237,93.37022014340687,84.53145575332519,Company C,0
9,AIML,"Kotlin, Python, Java, C++","DBMS, DSA",1,0,79.16162902698454,72.16729910514064,92.5499318227019,Company B,0
8,DS,"Kotlin, Python, Java, C++","Data Analytics, Android Development, DSA, Web development, Machine Learning, DBMS",0,0,64.18217832604097,78.76057722211152,61.05139089350428,Company C,0
8,DS,"C++, Python, Kotlin","DSA, Android Development, Machine Learning, DBMS",0,1,84.49958028388333,94.9527910512021,78.02484191721103,Company C,0
8,AIML,"Python, C++","DSA, Data Analytics, Web development, Android Development, DBMS",0,0,89.51812481011754,62.106933273187884,90.34220913867165,Company C,0
10,Cyber Security,"Java, Python, Kotlin, C++","DSA, DBMS, Web development, Android Development, Data Analytics, Machine Learning",0,1,90.69113204214594,95.56579847983141,81.84577881853508,Company C,0
8,DS,"Java, Python","DSA, Data Analytics, Android Development, Machine Learning",0,1,96.21492753049709,68.76737382609326,86.05904351716279,Company A,0
8,DS,"Python, Java, C++",Web development,1,0,76.37882967555109,87.14156976857504,80.66705570421368,Company A,1
6,Cyber Security,Java,Machine Learning,1,1,98.12291074488547,83.30206785538401,99.67498178729244,Company A,0
5,DS,Java,"DBMS, Data Analytics",0,0,94.61717620330745,82.11762992757008,62.18486145956153,Company B,0
7,CS,"C++, Kotlin, Python, Java","Web development, Machine Learning, DSA",0,0,71.86006284095757,94.37440899011285,79.64179287089509,Company A,0
5,CS,"Python, Java, Kotlin","DSA, Web development",1,1,66.37132149397834,64.06288574578645,63.65666196458071,Company A,0
8,Cyber Security,"Java, Kotlin","Data Analytics, Machine Learning, DSA",1,0,77.41557584512054,73.88112101302545,66.39142248454282,Company A,0
6,Cyber Security,"Kotlin, Java, Python, C++","Machine Learning, Web development, Data Analytics, DBMS",0,1,76.07594831823866,81.53010985379062,75.32153401673048,Company B,0
9,CS,"Java, C++, Kotlin",DSA,0,0,83.02877221324817,92.4515541578416,66.2216036600195,Company B,0
6,CS,"Kotlin, C++, Python","Machine Learning, DSA, Data Analytics, Android Development, Web development, DBMS",1,1,83.33544929310992,68.65772333646686,98.54748663826604,Company A,0
8,CS,"Kotlin, Python","Data Analytics, DSA, Android Development",0,1,89.999479375199,92.11719365497105,97.87159106900637,Company A,0
6,CS,"Java, Python, Kotlin, C++","Web development, Android Development, Data Analytics, Machine Learning",1,1,80.3955979282244,75.98553929975743,73.44438584882415,Company A,1
6,Cyber Security,"Kotlin, Python, Java",DBMS,0,0,64.19290563763062,67.55655425734781,85.58990848150718,Company C,0
8,Cyber Security,"Java, C++, Kotlin","Data Analytics, Android Development, Web development, DBMS, Machine Learning, DSA",1,1,94.33165342212425,90.35945761773931,81.35013282375144,Company B,0
10,AIML,"C++, Python, Kotlin","Data Analytics, Machine Learning, DSA",1,0,72.39058332740748,63.63595605898191,92.62347922063074,Company C,0
6,Cyber Security,"Java, Kotlin","DBMS, Web development",0,0,98.85189841226368,80.59069496301771,85.0978243926777,Company A,0
7,CS,"Python, Java, Kotlin, C++","Machine Learning, DBMS",1,0,64.71440434719081,62.55503135447554,60.01009817962248,Company C,0
7,DS,"Kotlin, Java, C++, Python","Data Analytics, Web development",0,0,98.33004688930012,74.2567142063115,90.52697542438955,Company B,1
6,CS,"Python, Java, C++, Kotlin","Web development, Data Analytics, Android Development, Machine Learning",0,0,63.64047227530068,84.0430719602557,89.87392485184472,Company C,1
10,CS,"C++, Java, Python, Kotlin","DBMS, Android Development",0,1,69.24144551788238,82.24462165948853,80.38890822265924,Company C,0
9,Cyber Security,Java,"Android Development, Data Analytics, Web development, DSA, DBMS",0,0,61.863197683461664,76.18621671618666,96.11675892932215,Company B,0
8,AIML,Java,DBMS,1,1,88.2045258655598,77.16191975888464,96.33784822761606,Company A,0
7,DS,"Kotlin, Java, C++, Python","DSA, Machine Learning, Android Development, DBMS",0,1,94.01194946287167,69.07078213403067,80.9564670681759,Company C,0
9,DS,"Python, Java","Android Development, DSA, Web development, Machine Learning, DBMS, Data Analytics",0,0,77.36284327263922,78.23530353696412,84.31952924786151,Company A,0
6,AIML,Python,"DBMS, Data Analytics",0,1,97.14088300169719,98.13019422883337,99.86088287698689,Company C,0
9,CS,"Java, Python, Kotlin",Machine Learning,0,1,83.61196287022398,94.01811671135161,71.9528093924567,Company B,1
5,Cyber Security,C++,"Web development, DBMS, Android Development",1,0,85.20028541786093,65.80931476305375,72.9846896924591,Company A,0
7,CS,"Python, C++, Kotlin","DBMS, Web development",0,1,93.8167680680308,61.191231492836835,67.31095610653985,Company B,0
6,DS,"Kotlin, Java, Python, C++",DSA,1,0,71.87200820207356,97.34097250866523,95.83467756631472,Company C,0
8,DS,Python,"Web development, Machine Learning, Data Analytics, DSA, DBMS",1,0,74.17062885310503,81.0699899952299,89.77953559797065,Company C,0
10,CS,"Python, C++","Machine Learning, Data Analytics, Web development",1,0,96.23807676778577,81.51351292597231,64.22571395480968,Company C,1
6,DS,C++,"DSA, Machine Learning, Data Analytics, Web development, Android Development",0,1,96.03853984155054,91.22871982826089,99.27069404791862,Company A,0
8,Cyber Security,Kotlin,"Data Analytics, Web development, DSA, DBMS, Android Development, Machine Learning",0,1,99.05931104803483,72.58755895485307,89.23846832644465,Company C,0
10,DS,Kotlin,Data Analytics,0,1,96.07353265766685,79.27630275344009,94.02088438419898,Company C,1
10,Cyber Security,"Java, Kotlin, Python, C++","DSA, DBMS, Data Analytics, Web development, Machine Learning",0,1,65.09488144133444,98.74651652586951,61.92603156692804,Company B,0
6,CS,"Kotlin, Python","Data Analytics, Android Development, Machine Learning, DBMS, DSA, Web development",1,0,92.94897144547949,86.88594747729628,80.19843675768671,Company A,0
9,CS,Python,DBMS,1,0,76.39353912438376,66.14980127983144,87.94393146908158,Company C,0
9,Cyber Security,"Kotlin, Java",DSA,0,1,99.63205423783751,65.32906991937413,81.71786338287365,Company C,0
10,Cyber Security,"C++, Kotlin, Java, Python","Android Development, Machine Learning, Data Analytics, Web development, DBMS",0,0,78.89123857315204,68.17059033332022,86.6658986279711,Company B,0
9,Cyber Security,"Kotlin, Python, C++",Machine Learning,0,1,82.15344330008882,90.6684669768287,92.7149625436189,Company C,0
5,DS,C++,"DBMS, Web development",0,0,81.19099661027194,71.81508015362465,74.97348251840785,Company B,0
10,CS,"Python, C++",DSA,0,0,72.86948119433112,60.855553867003195,93.94674702474839,Company C,0
10,DS,"Java, Kotlin","Web development, DSA, Android Development, Data Analytics",0,0,63.000883555716726,97.76697454022647,66.51664419061163,Company B,0
8,DS,"Kotlin, Java, C++, Python","Android Development, Data Analytics, DBMS, DSA, Web development, Machine Learning",0,0,95.82604921607674,66.78853665579642,70.83544220105499,Company B,0
9,Cyber Security,Python,Data Analytics,1,0,92.10703250105146,60.38232744592274,61.73382479709303,Company A,0
10,DS,"Java, C++, Kotlin","Android Development, Web development, DSA, Machine Learning",1,1,65.58107122238677,69.48526409533292,74.57707245341004,Company C,0
5,AIML,"Java, Kotlin",Machine Learning,1,1,91.07073085400292,69.40115148472535,75.19638179296481,Company A,1
8,AIML,C++,Data Analytics,1,0,85.0338666420244,76.88021003382892,92.21082388829004,Company A,1
6,AIML,"Java, Python, C++","Machine Learning, DBMS, Web development, Android Development, Data Analytics",0,1,76.36575151670489,96.81559326000146,86.12522681158623,Company A,0
10,AIML,"Python, Kotlin","Android Development, Machine Learning",0,0,70.16084596382251,95.16739671116392,77.46890232622667,Company B,0
5,AIML,"C++, Python","Web development, Android Development, DBMS, Machine Learning, Data Analytics, DSA",0,0,94.3891513400893,78.27578219929711,86.08455914494994,Company B,0
7,Cyber Security,"Kotlin, Python, C++","DBMS, Data Analytics",0,0,88.00753037176213,76.43599619967226,62.111334020627645,Company A,0
5,DS,"Python, C++, Java","Data Analytics, Web development, Machine Learning",0,0,81.90959637876547,82.20036345899405,67.21086144073504,Company B,1
5,DS,"Java, Kotlin, C++, Python","Machine Learning, Data Analytics, Web development, DBMS, DSA",1,1,84.38274135593856,69.73816047887063,85.0779142096702,Company C,0
8,AIML,Java,"Android Development, Machine Learning, Web development, Data Analytics, DSA",0,0,63.64264728328724,62.08739967865451,85.6546727690121,Company A,0
6,DS,Python,"DSA, DBMS",1,1,78.95679043644768,97.56896544684827,90.96538634829709,Company C,0
